;NH4;NO3;N_s;N_f;D
318;4.811065834446601;102.23986573857047;80783.80077885497;67363.0224726039;0.7453965479617111
319;5.668221231571491;122.0763691634224;80986.69225949624;67525.04382843446;0.7380753298265532
320;4.48312707605715;126.81688287281878;81176.81150595713;67683.92454077223;1.2323723952367964
321;3.5998478633967506;116.07511513436309;81359.63335963342;67838.8621740638;1.537342471401815
322;2.4956699418849726;99.76927197830838;81537.799625303;67992.098414424;1.930029464710252
323;2.7275839884825173;89.77540219449126;81716.26943727792;68142.67591536567;1.6396826878925312
324;5.6049288701329205;133.89108681755076;81907.29240425712;68290.24934292841;0.757568509287708
325;6.209245247076879;170.00641444070823;82087.68885914588;68434.50653393642;0.647493651732673
326;4.810775077974844;187.54778321974794;82256.0163699333;68574.04071179769;1.1874456818869477
327;4.357864232518186;188.82732616397675;82417.40194504413;68708.15922497965;1.4985176176021677
328;3.9788393394938186;175.30868178511597;82573.70681812605;68839.05765687858;1.4957400888297685
329;3.3303441842463495;134.8785836319062;82727.85990475814;68972.04341572362;1.3944378316270511
330;3.069292656192273;108.66602815620291;82879.85925883955;69104.37764936627;1.200500806120287
331;3.1692722361208383;101.9920994617771;83036.38876378958;69234.7001475023;0.9945806462780358
332;3.3705750327084703;108.8014861031972;83194.16272767873;69362.6719651512;0.8789394539321297
333;3.3586143568593463;118.18528505515646;83347.12721000987;69488.67387954556;0.9553441802805038
334;2.635264993883466;111.8024133787584;83494.59822769997;69613.18090026228;1.425282193873495
335;1.9024498763838187;100.00851970195562;83637.2979507407;69735.4813730184;2.0613413703768857
336;2.101863068197602;95.41745433746587;83780.76255195274;69855.65970739888;2.060171458825657
337;2.4943644432973;96.96626098353894;83924.61898019265;69973.85063740838;1.7668104424549866
338;2.1623600784564667;94.19471642233886;84062.72878449662;70089.35509355848;2.0062674278256476
339;2.15544817677449;94.36698071747371;84199.19783294562;70202.77563915211;2.066000237555447
340;2.3200623782433176;96.93984100492413;84334.95849122485;70314.69579808207;1.978957406734993
341;2.522656818194591;100.70613893734742;84469.26929440204;70424.98826393452;1.8368160207542623
342;2.7689565183360925;104.15486329241504;84599.11228109605;70531.73514907039;1.6537122407619271
343;3.015679775846536;107.60050997151679;84728.91196918969;70638.44767319724;1.4702114851250676
344;3.3300213462836696;112.57947878238511;84857.70149101445;70744.2133110308;1.259419420229487
345;3.7674198454675794;120.34890337583437;84984.65263573108;70848.25573345009;0.9989605631071066
346;4.256889972386435;130.01527501854102;85110.30036948988;70951.10683052702;0.7228759579897754
347;4.161666123606595;141.8789019329437;85233.75637216655;71052.56033463038;0.8279819700159397
348;4.607406021591605;161.82125089040198;85356.66754998904;71153.39062080382;1.024510429561299
349;5.156862656726979;171.29630932386831;85478.81096967067;71254.00462971367;0.9333066891392732
350;4.742559461439743;155.2338135831519;85598.5599534905;71354.83764170093;0.7223055090011322
351;4.621125683104111;146.30345773166584;85717.67598343619;71455.76614701567;0.5312520682429961
352;4.56862623293042;147.71204005545164;85839.03097218889;71556.31610316866;0.5498085201004859
353;3.7247539211987073;146.9035811628006;85958.80905163506;71656.27511255706;0.709113227540384
354;3.006807029510835;139.90769980257429;86076.16828582165;71755.38927681242;1.0015893186061562
355;2.5145712355213807;132.40318983570296;86192.68338775402;71853.92548488038;1.444511075123081
356;2.126620692296348;124.58309190988585;86308.86626224579;71952.19813724652;2.2162312367924804
357;2.5168518772560686;122.70219818121588;86426.74785761564;72050.25676366402;2.3165303848777175
358;2.952723141808762;126.18590408327474;86545.53554442507;72148.14129172603;2.0551008483546145
359;3.215087086718613;138.75683522405276;86664.16817784215;72245.2859213993;1.7885931015343846
360;3.171372618166067;145.15694148364153;86781.10051043113;72342.16524275493;1.3373573413635598
361;2.951730654276566;146.67724171271422;86897.41180500788;72439.13986463004;1.5611490113082136
362;2.71448819426173;139.15176115448807;87014.43871612282;72537.8468187824;2.05079588230933
363;2.488055884948095;130.2578049466222;87131.74199499743;72636.94702002982;2.498321356279563
364;1.9437679743806349;117.90410327099188;87248.84256618074;72737.09912080216;3.3592306497256947
