"","time","NH4","NO3","N_s","N_f","D","Yield_farm","Yield_per_m","Nf_change","Farm_NO3_demand","Farm_NH4_demand","V_EFF","volscale","Q","B_vol","B_line","g_Q","g_T","g_E","mu_g_EQT","f_NH4","f_NO3"
"226",226,6.06757928667675,72.3171521992005,0,0,0,0,0,0,-485406.34293414,485406.34293414,31916280,39.89535,0,0,0,1.25,0.635109486009581,0.65786355724778,0.0626723078562108,157.393287117094,356.799047797638
"227",227,5.39539517713765,71.4346992758718,0,0,0,0,0,0,-431631.614171012,431631.614171012,14318355.24,17.89794405,0,0,0,1.25,0.582242020844183,0.365512508803559,0.0319225112654417,154.66687438038,356.680470215062
"228",228,6.00297895708405,72.7656318200862,0,0,0,0,0,0,-480238.316566724,480238.316566724,38656046.4,48.320058,0,0,0,1.25,0.563912976210154,0.697228261925808,0.0589764096420623,157.153998159425,356.858238442613
"229",229,6.62347361568585,70.6571813824187,0,0,0,0,0,0,-529877.889254868,529877.889254868,29837782.8,37.2972285,0,0,0,1.25,0.588998664016987,0.804672144504705,0.0710926227127433,159.284803414359,356.573606085723
"230",230,6.85115142158694,69.221966756353,0,0,0,0,0,0,-548092.113726955,548092.113726955,35665401.6,44.581752,0,0,0,1.25,0.541539686806473,0.84975843554384,0.0690266875568355,159.982193673837,356.370217878022
"231",231,6.42199452726427,68.9820339864156,0,0,0,0,0,0,-513759.562181142,513759.562181142,45467932.8,56.834916,0,0,0,1.25,0.44985872547874,0.604755918225433,0.0408082089897927,158.631976755951,356.335413923562
"232",232,4.86721251984823,56.7548245812499,0,0,0,0,0,0,-389377.001587858,389377.001587858,64304478,80.3805975,0,0,0,1.25,0.435155018261875,0.835888963627678,0.0545611915848453,152.08624066145,354.185422129561
"233",233,3.55720938789718,35.7960901699245,0,0,0,0,0,0,-284576.751031774,284576.751031774,59794122,74.7426525,0,0,0,1.25,0.711705006547794,0.609988245288589,0.0651197532160789,143.104035592435,347.264307056548
"234",234,3.07570133274895,20.8460527528559,0,0,0,0,0,0,-246056.106619916,246056.106619916,55260784.8,69.075981,0,0,0,1.25,0.765411457436154,0.795234504700391,0.0913022401869366,138.351299968862,334.567759198213
"235",235,2.89871078837538,13.8661635887861,0,0,0,0,0,0,-231896.86307003,231896.86307003,55123904.4,68.9048805,0,0,0,1.25,0.735502357074177,0.797854422112443,0.0880235712098636,136.309241707976,320.446713794654
"236",236,2.31878227708491,11.2981981848001,0,0,0,0,0,0,-185502.582166793,185502.582166793,51616075.2,64.520094,0,0,0,1.25,0.700080705586956,0.695094397545113,0.0729933264424384,128.092188230447,311.521351253069
"237",237,2.25107129159084,15.5032723315117,0,0,0,0,0,0,-180085.703327267,180085.703327267,58839960,73.54995,0,0,0,1.25,0.648418602292648,0.784898486790589,0.0763414169619552,126.94166520611,324.769739083983
"238",238,3.62576211333758,18.6899075861125,0,0,0,0,0,0,-290060.969067007,290060.969067007,65523392.4,81.9042405,0,0,0,1.25,0.724738609646594,0.836181402189586,0.090901942025283,143.700224487393,331.222654639007
"239",239,4.86954567014734,20.444379667902,0,0,0,0,0,0,-389563.653611787,389563.653611787,46975675.2,58.719594,0,0,0,1.25,0.722408290945228,0.835821350055335,0.0905706409543511,152.098661412171,333.993305041882
"240",240,5.32593956380905,28.2361025957233,0,0,0,0,0,0,-426075.165104724,426075.165104724,50375610,62.9695125,0,0,0,1.25,0.683609186860829,0.764015905767049,0.0783432438135229,154.352131176077,342.413099891263
"241",241,6.52664900998459,55.2551952853782,0,0,0,0,0,0,-522131.920798768,522131.920798768,176619552,220.77444,0,0,0,1.25,0.712544209111174,0.811074001267889,0.0866889124146095,158.975437397156,353.858513106485
"242",242,9.76874888587843,96.1032608687828,0,0,0,0,0,0,-781499.910870275,781499.910870275,195490188,244.362735,0,0,0,1.25,0.817044426499643,0.833847315146353,0.102193545208803,166.308762022756,359.191549867907
"243",243,11.4062945740925,117.822964730183,0,0,0,0,0,0,-912503.565927402,912503.565927402,33993849.6,42.492312,0,0,0,1.25,0.864240077854648,0.594825055360749,0.0771107478232304,168.555888525906,360.546526550082
"244",244,8.68957941952137,102.031936914135,0,0,0,0,0,0,-695166.353561709,695166.353561709,57169274.4,71.461593,0,0,0,1.25,0.896935707746339,0.821854062695813,0.110572538308241,164.412663467727,359.617549298616
"245",245,5.84583151323003,76.1243609101994,0,0,0,0,0,0,-467666.521058402,467666.521058402,61256184,76.57023,0,0,0,1.25,0.862634407395998,0.499533812996643,0.0646372582122934,156.553046237598,357.279923213158
"246",246,4.8018800269891,63.5519748048086,0,0,0,0,0,0,-384150.402159128,384150.402159128,82173820.8,102.717276,0,0,0,1.25,0.830247252479211,0.779863804324849,0.0971219671273037,151.734380497269,355.479614933794
"247",247,4.92829967460248,57.1164853087198,0,0,0,0,0,0,-394263.973968199,394263.973968199,21781152,27.22644,0,0,0,1.25,0.839427169462137,0.817047139952364,0.102877735201102,152.408221008335,354.261779442677
"248",248,4.82730336599528,48.2738678379771,0,0,0,0,0,0,-386184.269279622,386184.269279622,39916692,49.895865,0,0,0,1.25,0.838289507720758,0.772549541428849,0.0971430262161431,151.872240299605,352.079896941753
"249",249,4.4262490460464,39.5973746904269,0,0,0,0,0,0,-354099.923683712,354099.923683712,60408684,75.510855,0,0,0,1.25,0.819119960267237,0.701934240060661,0.0862452520243052,149.54694944686,349.037348980373
"250",250,4.27992724253015,42.1349148203977,0,0,0,0,0,0,-342394.179402412,342394.179402412,70686912,88.35864,0,0,0,1.25,0.79448864094241,0.607353252121644,0.0723802889775116,148.610632638412,350.050947879907
"251",251,4.74070399559311,59.0634417735123,0,0,0,0,0,0,-379256.319647449,379256.319647449,54521443.2,68.151804,0,0,0,1.25,0.813766990989302,0.592838930205859,0.0723649128562407,151.397645049445,354.657298834874
"252",252,4.76415377774681,63.2753617579159,0,0,0,0,0,0,-381132.302219745,381132.302219745,50959408.8,63.699261,0,0,0,1.25,0.789539258387909,0.807684721212827,0.095654819369643,151.527566103265,355.432208310802
"253",253,4.91905153339032,60.3701266050572,0,0,0,0,0,0,-393524.122671226,393524.122671226,82692732,103.365915,0,0,0,1.25,0.763648970570183,0.746644789703947,0.0855261787558515,152.35990248903,354.908900998225
"254",254,5.86040330378746,78.1475683406862,0,0,0,0,0,0,-468832.264302997,468832.264302997,57014316,71.267895,0,0,0,1.25,0.840136759053166,0.624167063882994,0.0786578541237584,156.609928714815,357.51687773962
"255",255,6.06094090426032,80.9302485735878,0,0,0,0,0,0,-484875.272340825,484875.272340825,70033024.8,87.541281,0,0,0,1.25,0.898604872322486,0.786711602422538,0.106041431857429,157.368899440009,357.823894024033
"256",256,5.24900351313106,58.1258487886733,0,0,0,0,0,0,-419920.281050484,419920.281050484,39858878.4,49.823598,0,0,0,1.25,0.897890991823368,0.649085508940548,0.0874212047101207,153.995322409176,354.470026650643
"257",257,4.06399768220601,39.3143331787163,0,0,0,0,0,0,-325119.814576481,325119.814576481,29255792.4,36.5697405,0,0,0,1.25,0.897413720302912,0.40036487438103,0.0538939397095332,147.130051886832,348.916571798595
"258",258,2.7467150866767,30.2504722288706,0,0,0,0,0,0,-219737.206934136,219737.206934136,75659868,94.574835,0,0,0,1.25,0.871375667723316,0.509097137036465,0.0665422286581767,134.401581360715,343.927981535822
"259",259,2.40893083288003,31.8397309258461,0,0,0,0,0,0,-192714.466630402,192714.466630402,82988628,103.735785,0,0,0,1.25,0.835002967704894,0.735780779739947,0.0921568701994615,129.553030264396,344.995887577427
"260",260,2.65419866777294,38.0393682737635,0,0,0,0,0,0,-212335.893421835,212335.893421835,57347408.4,71.6842605,0,0,0,1.25,0.805491827553553,0.596811212282903,0.072108983112931,133.162735070523,348.351359384112
"261",261,2.74424419656665,44.0052738432969,0,0,0,0,0,0,-219539.535725332,219539.535725332,70429916.4,88.0373955,0,0,0,1.25,0.804126781161967,0.796774898500413,0.0961062051662685,134.369290469504,350.726465205608
"262",262,2.77721518428337,47.5348022186799,0,0,0,0,0,0,-222177.214742669,222177.214742669,55594948.8,69.493686,0,0,0,1.25,0.791554055066929,0.782486185456566,0.0929070169697997,134.796693404487,351.862260461593
"263",263,3.30310592338721,57.2200098972751,0,0,0,0,0,0,-264248.473870977,264248.473870977,35665401.6,44.581752,0,0,0,1.25,0.763488746170228,0.792149713558866,0.0907196087376246,140.728448257899,354.283464863671
"264",264,4.37838541713019,76.3456018460334,0,0,0,0,0,0,-350270.833370415,350270.833370415,25832637.6,32.290797,0,0,0,1.25,0.723740403046502,0.718496536367043,0.07800074592267,149.246275765942,357.306430532742
"265",265,5.62748655140204,98.8298156463681,0,0,0,0,0,0,-450198.924112163,450198.924112163,22674510,28.3431375,0,0,0,1.25,0.740930080165678,0.646963305162483,0.0719031860337435,155.670759911053,359.393685667621
"266",266,6.48604124433904,109.072082490518,0,0,0,0,0,0,-518883.299547123,518883.299547123,55148824.8,68.936031,0,0,0,1.25,0.77115420349121,0.761269204284253,0.0880583920308315,158.843308853176,360.064347551997
"267",267,6.28658928295562,94.2277921515877,0,0,0,0,0,0,-502927.142636449,502927.142636449,23821339.56,29.77667445,0,0,0,1.25,0.825152602612749,0.778356434421966,0.0963394256435497,158.172956342939,359.045860692254
"268",268,5.84397302878323,63.1011955666821,0,0,0,0,0,0,-467517.842302658,467517.842302658,45387540,56.734425,0,0,0,1.25,0.850644150826507,0.771354833782235,0.0984222716352916,156.545774036664,355.402152598224
"269",269,5.68556156165288,39.8870725119751,0,0,0,0,0,0,-454844.924932231,454844.924932231,90960339.6,113.7004245,0,0,0,1.25,0.855321073859337,0.773387578207502,0.0992242040852869,155.911054495173,349.159276215265
"270",270,5.62839503694814,29.5760912297187,0,0,0,0,0,0,-450271.602955851,450271.602955851,94116920.4,117.6461505,0,0,0,1.25,0.851749403392223,0.507798907669177,0.0648776124975666,155.674551333861,343.44234393469
"271",271,5.10967223778332,25.6062255213249,0,0,0,0,0,0,-408773.779022665,408773.779022665,17286663.96,21.60832995,0,0,0,1.25,0.843104768632198,0.770491930905191,0.0974408131708194,153.32626810984,340.102610208935
"272",272,5.57363227998863,33.7350791177767,0,0,0,0,0,0,-445890.582399091,445890.582399091,45080258.4,56.350323,0,0,0,1.25,0.847588844272241,0.759959449921622,0.0966199727779254,155.444135166373,346.145281197884
"273",273,5.95410877577384,45.4505654817077,0,0,0,0,0,0,-476328.702061907,476328.702061907,51886497.6,64.858122,0,0,0,1.25,0.84465146551788,0.702691920726875,0.0890294640974292,156.970022196755,351.211986076695
"274",274,5.724208778533,45.0596409453081,0,0,0,0,0,0,-457936.70228264,457936.70228264,45962124,57.452655,0,0,0,1.25,0.885315582133848,0.676950575157001,0.0898972338781445,156.068663336973,351.0836040125
"275",275,6.1550504331154,46.6565610964312,0,0,0,0,0,0,-492404.034649232,492404.034649232,57524850,71.9060625,0,0,0,1.25,0.899553753959476,0.71977519535904,0.0971214718488209,157.710406556351,351.595043913058
"276",276,7.19996175561399,53.7420637757193,0,0,0,0,0,0,-575996.940449119,575996.940449119,99270000,124.0875,0,0,0,1.25,0.911769221071811,0.733842167963398,0.100364205281046,160.975505480317,353.510832747709
"277",277,8.46864779258954,64.0094837484978,0,0,0,0,0,0,-677491.823407163,677491.823407163,70814988,88.518735,0,0,0,1.25,0.915654163017949,0.608858140108645,0.0836255236016769,163.971188141196,355.557151916825
"278",278,9.30424903857437,67.5917871048854,0,0,0,0,0,0,-744339.92308595,744339.92308595,80656207.2,100.820259,0,0,0,1.25,0.92829134985068,0.453291102272402,0.0631179313805626,165.541320286384,356.129024743086
"279",279,9.09469219141843,63.0074174291481,0,0,0,0,0,0,-727575.375313474,727575.375313474,45851164.8,57.313956,0,0,0,1.25,0.948953003662718,0.66677876869976,0.0949112573004249,165.171973892459,355.38590268104
"280",280,8.64549110166639,59.9880467320957,0,1000,0,0,0,-2,15483079802.3529,7171288562.17391,42826284,53.532855,10,100,60,0,0.964515381527852,0.37387749855076,0,89.6324615360722,193.547143020513
"281",281,6.06645051993113,56.9691651418115,1257.94137125632,1053.74229200855,0.0220138763231314,0,0,67.9820264893309,83878020.107618,35954527.8600177,50487489.6,63.109362,21.9378464810266,105.374229200855,63.2245375205132,0.856505809364268,0.97142739274743,0.666187860965915,0.0665148505520732,0.444649505467448,1.00075863886518
"282",282,8.66713459024121,70.6169445320876,1336.58878417074,1118.7318113446,0.0215311596699223,0,0,60.6267376538667,75669098.1282257,33754251.2115422,110850072,138.56259,21.947356556924,111.87318113446,67.1239086806758,0.856603651606862,0.980776362590908,0.557373422913423,0.0561923784047937,0.393315277115674,0.853225814724816
"283",283,10.5700778939337,85.1550864910854,1412.14201435678,1182.01011917372,0.0190468991073511,0,0,65.9658911167215,80837650.4612215,36772671.425501,100856847.6,126.0710595,21.9469536804298,118.201011917372,70.9206071504231,0.856599509410691,0.986849012387131,0.569875366553815,0.0578082287508967,0.403846121423023,0.8638172314235
"284",284,11.6478899444073,99.2294704860649,1487.87624486118,1244.56922949669,0.0184495722185396,0,0,58.2758337036423,72348913.6845511,32973279.1087813,112655088,140.81886,21.9549496291411,124.456922949669,74.6741537698012,0.856681675452017,0.989667320724209,0.47989286242098,0.0488240997145732,0.345737354890909,0.736005108668594
"285",285,11.3954044107194,113.107905423402,1567.47065239944,1312.17839236411,0.0247204258301347,0,0,76.1016036880311,92679054.7571304,42182519.8303267,50361600,62.952,21.9455606152406,131.217839236411,78.7307035418465,0.856585184692089,0.991347899174953,0.588772057373715,0.0599963853473623,0.417062367530838,0.891558339691229
"286",286,10.3487390653944,121.608831779519,1661.78017533956,1391.27937502308,0.0291799799408861,0,0,82.0749371898754,100900060.989925,45311598.3094526,83147455.2,103.934319,21.9442594001798,139.127937502308,83.4767625013846,0.8565718018718,0.99866133592231,0.594172584700459,0.0609924199720951,0.423574900820851,0.913978546845324
"287",287,8.51620310747678,118.57613966091,1763.39500334348,1476.48894574152,0.0331030459148232,0,0,88.3361742318157,109352539.039835,47923185.5639962,53987199.6,67.4839995,21.9431642778596,147.648894574152,88.5893367444914,0.856560536751632,0.999960197912124,0.601543380295852,0.0618285374818376,0.423860010168215,0.931549772229858
"288",288,6.41940639042976,111.417944405225,1871.18958177579,1566.71070069942,0.0436576497429832,0,0,92.1000734699865,115579318.067754,48640517.8072969,45755762.4,57.194703,21.9434275960485,156.671070069942,94.0026420419651,0.856563245570494,0.999747421983199,0.591520688124369,0.0607856286606524,0.407895672890183,0.926246869692993
"289",289,5.20270185155282,104.853958154764,1980.3470791503,1657.56491001712,0.0543824502831858,0,0,89.2165432004238,113815744.70298,46064847.8636414,40601404.8,50.751756,21.9473274752772,165.756491001713,99.4538946010275,0.856603352610372,0.99983461975682,0.54316363237971,0.0558238609307325,0.368172140221615,0.861444099117693
"290",290,4.48873307863594,92.3657287916418,2057.44492568548,1715.89486281177,0.0642258361445227,0,0,6.81964558707135,20899386.1100734,5942957.64007465,37501910.4,46.877388,21.9905069376688,171.589486281177,102.953691768706,0.857045923431474,0.999549301595053,0.05811716781789,0.00597439594632054,0.0646958996020542,0.154864418102581
"291",291,4.69615489056341,79.1492493338435,2074.89579020978,1731.13511456689,0.0712295258609412,0,0,23.105881470889,31698465.0668074,10605911.9907425,35868930,44.8361625,21.9857530053563,173.113511456689,103.868106874013,0.856997331553472,0.999501763840878,0.149309037562517,0.0153472432489302,0.0978819555434691,0.231597733101245
"292",292,4.98840806350931,72.8064344271961,2102.03374608042,1753.72186907659,0.0965734606137803,0,0,22.0614508532698,31167092.477106,10536732.110354,20358949.2,25.4486865,21.9861295177167,175.372186907659,105.223312144595,0.857001181244137,0.999673254672885,0.141817718829735,0.014579788872044,0.096285502664712,0.224994094551091
"293",293,5.20351919647568,70.8700173236395,2147.43263757813,1794.16311761327,0.125457867694352,0,0,56.2815344773722,71722623.690271,28079271.3909439,23821339.56,29.77667445,21.9689933233875,179.416311761327,107.649787056796,0.856825760189067,0.999825126972071,0.3245999997136,0.033369240580668,0.216736973351047,0.502594388699963
"294",294,6.19860076718438,69.9592319356975,2229.3436460289,1864.50242097557,0.098682609419193,0,0,82.8821758153012,103974298.619383,43185710.4293061,45080258.4,56.350323,21.9567752819674,186.450242097557,111.870145258534,0.856700422583714,0.998436840288813,0.452564186047989,0.0464527048519115,0.310167650426837,0.700389186315027
"295",295,7.62732801394004,76.4372221169071,2334.97369234308,1953.44694968819,0.0670246712731167,0,0,94.8708892536051,118443376.447435,50872853.2168438,77981556,97.476945,21.9530949776536,195.344694968819,117.206816981292,0.856662625517631,0.99647196618797,0.493629950913842,0.0505658897820329,0.345568552973753,0.761817224595947
"296",296,7.92894225893882,84.4913841113929,2445.12841726695,2044.693812725,0.0612857401108707,0,0,87.075398973812,110132491.087882,47062086.1460698,42227656.8,52.784571,21.9584086480326,204.4693812725,122.6816287635,0.856717191018627,0.997564617088599,0.434749481394308,0.0445860333864683,0.307777616744332,0.677160106926815
"297",297,8.13634297793819,88.077910770646,2558.33924613419,2140.24322841154,0.0618777715601785,0,0,103.682503593605,129104422.492493,55641168.6411526,63298032,79.12254,21.9534976780791,214.024322841154,128.414593704692,0.85666676225976,0.999912728928342,0.490745710403415,0.0504442619498707,0.345104200273021,0.757830513187927
"298",298,8.0308158959846,77.4736001674667,2681.15818228076,2242.44132454024,0.0637747494945384,0,0,100.479676663091,126364254.003691,54276843.7995567,48273184.8,60.341481,21.9564251378148,224.244132454024,134.546479472414,0.856696827428894,0.99977369089177,0.455419361272475,0.0468081631227038,0.322914433510116,0.707971251496455
"299",299,7.20991790956701,62.3653586971397,2791.05413572483,2332.397618362,0.106803448658166,0,0,77.6394539381592,100488873.868549,41903453.5427554,18955066.44,23.69383305,21.9664593796187,233.2397618362,139.94385710172,0.856799783994031,0.999166547834361,0.343495607894166,0.0352874006245487,0.245460350769906,0.541640426709761
"300",300,6.92466256389986,56.7141794169817,2899.74441241934,2425.09194069899,0.119841671827092,0,0,106.431229334421,132950278.601894,56290518.9595381,41361768,51.70221,21.9572555735085,242.509194069899,145.505516441939,0.856705353751915,0.998339550953424,0.44709871353936,0.0458875027986544,0.311254819531905,0.688140155464197
"301",301,7.42026819543544,56.8184481064647,3024.91979313191,2529.10657180903,0.112146845320577,0,0,101.343615272657,128310224.935685,54541586.5254198,33871321.2,42.3391515,21.9604283459207,252.910657180903,151.746394308542,0.856737920181052,0.997023638173456,0.410437723517257,0.0420709153193839,0.29060068653199,0.637101693480226
"302",302,8.21938460934688,59.1325038272689,3109.80430234916,2593.41445773648,0.134935118264311,0,0,13.7492871569489,28916156.2115602,9299914.15321123,23821339.56,29.77667445,21.9911581932931,259.341445773648,155.604867464189,0.857052577608712,0.996178648019677,0.0712677485565878,0.00730161583542232,0.0656896790880588,0.142542329148769
"303",303,7.94309999048872,60.1318734587798,3179.49593111641,2657.77931138068,0.193542403734728,0,0,102.552017287171,126331502.442029,53793021.9714194,20097667.2,25.122084,21.9629794599639,265.777931138068,159.466758682841,0.856764094960205,0.995111274030428,0.39669602798093,0.0405856029686288,0.274008128726083,0.597147729203817
"304",304,8.64118185964777,66.5543324448742,3283.32515522465,2741.45204938983,0.115020568178257,0,0,61.3129918478609,82376518.7619881,33773374.0346323,115809516,144.761895,21.9765915874962,274.145204938984,164.48712296339,0.85690359573866,0.993951313328479,0.238391519751841,0.0243651520228148,0.174837096768702,0.378758281260329
"305",305,9.14467967494132,73.2140588025746,3339.03950659056,2784.92928510284,0.0943249222185175,0,0,23.6130522244711,36590694.4230737,12662719.2013487,26403687.6,33.0046095,21.9896742960469,278.492928510284,167.09575710617,0.857037415047958,0.991644336241352,0.102748968752427,0.0104788695895376,0.0775654974621627,0.167518924971962
"306",306,8.41775669431627,77.8968615008916,3406.24580355116,2845.8859220235,0.120677737681344,0,0,91.5033593484275,113947722.793685,47754176.3902162,38392620,47.990775,21.9690173706233,284.58859220235,170.75315532141,0.856826006659139,0.987963630368242,0.336211202345148,0.0341528556855737,0.230773495490333,0.503451062647178
"307",307,8.30441477132783,85.2852490643884,3519.14348929258,2940.62020567438,0.100904229663354,0,0,97.9071269047678,124412603.088093,52151703.4245378,63003820.8,78.754776,21.9673512495828,294.062020567438,176.437212340463,0.856808927887473,0.981866161173788,0.349616741723027,0.035294720180403,0.242831648464154,0.531677620372582
"308",308,8.75672855197685,93.307694805869,3624.81084974099,3026.89679426383,0.0892522544533114,0,0,73.5468528487839,96748081.5672535,39561429.1875819,54559347.6,68.1991845,21.9753367759689,302.689679426383,181.61380765583,0.856890747460263,0.97546739562698,0.262179978682711,0.0262977735442319,0.184461725487362,0.402427909154696
"309",309,9.08659323831852,106.889997824273,3726.59489236479,3113.49087275197,0.0680679303346361,0,0,98.8430258425428,124845573.339288,52378770.264722,118870896,148.58862,21.9691852157925,311.349087275197,186.809452365118,0.856827726950105,0.975504686351273,0.33645504808858,0.0337466888075945,0.231331335239059,0.504146735651749
"310",310,10.3791353480626,133.439096809564,3815.49131846177,3182.91537288479,0.0520419009713519,0,0,33.9031099166545,51809090.3488589,19087927.66683,117773928,147.21741,21.9874105072535,318.291537288479,190.974922373087,0.857014277305806,0.977046210280705,0.12591013962299,0.0126515901131003,0.0956927197475142,0.206726440267382
"311",311,11.2236853955502,154.254957931171,3842.46943398129,3203.0679889149,0.0437520187929933,0,0,5.58301241629819,15057273.8899385,2166366.61975334,141604152,177.00519,21.9962156509922,320.30679889149,192.184079334894,0.857104230895569,0.976023889111424,0.0372860902090856,0.00374302026545167,0.028956312626135,0.0622651812918106
"312",312,10.6186847310686,157.215863710507,3876.79912886475,3235.26440468703,0.0383933798786858,0,0,55.6825706135688,71801706.414279,28265002.0263039,148955748,186.194685,21.9829437224615,323.526440468703,194.115864281222,0.856968601197522,0.971960112389539,0.192202225763137,0.0192111344386257,0.12990227814025,0.280700400744343
"313",313,8.95139509528176,146.111354505463,3935.551484591,3283.242816346,0.0400344929138653,0,0,39.9835311627567,56367780.2172741,20441265.2537305,113230140,141.537675,21.9867816812007,328.3242816346,196.99456898076,0.85700784886861,0.970632891406664,0.142035135484442,0.0141780609596385,0.0990835899012598,0.217330452764177
"314",314,7.6269046973604,134.240115129599,3977.51480123025,3317.30323595989,0.0442213716311423,0,0,27.9923470319307,42074987.8325416,13392323.93342,113230140,141.537675,21.990205652934,331.730323595989,199.038194157593,0.857042844857641,0.970795327754411,0.104548463455979,0.0104382840641431,0.0721585109470289,0.160842773376953
"315",315,7.20503329459987,137.588450606893,3995.5812535682,3330.00371814611,0.07672479342058,0,0,-3.53048831448369,4985524.67832306,-3345137.92388382,29099343.6,36.3741795,21.9987291059021,333.000371814611,199.800223088767,0.85712988765839,0.969731812181593,0.00942222266259144,0.000939794482737336,0.00930001740024429,0.0208780823260893
"316",316,6.94493996009558,141.214874978736,4015.64500128158,3349.93221050912,0.110270373118185,0,0,41.0000227192664,55630666.9511379,19026693.2631781,51412040.4,64.2650505,21.9872425736976,334.993221050912,200.995932630547,0.857012560591398,0.964722770204017,0.143519320792022,0.0142390604175943,0.0929308047642756,0.209654474393851
"317",317,6.48120897745235,138.604863924364,4087.04567728634,3412.6492473096,0.122309804940403,0,0,82.1940075505158,106384538.214146,40944369.9016786,35688102,44.6101275,21.9761668460608,341.26492473096,204.758954838576,0.856899246980319,0.957386935431457,0.264968377668455,0.0260851026853446,0.172061819305665,0.3915690830834
"318",318,6.36948680628441,136.279213360867,4150.84122502343,3460.42611637963,0.163051678167411,0,0,6.98138290789076,21436560.336659,3478428.82652929,25478401.2,31.8480015,21.9951736734842,346.042611637963,207.625566982778,0.857093591929533,0.951950779703012,0.041032791243269,0.00401749226051814,0.0347618315370416,0.079275349852442
"319",319,6.28721151119189,133.563528863083,4199.35894996565,3505.87224969439,0.177387722727377,0,0,77.8986746948814,100488096.733912,37988379.1666407,33374181.6,41.717727,21.9780717917822,350.587224969439,210.352334981664,0.856918748895265,0.947663045524818,0.248536433300023,0.0242194846665254,0.157658937755658,0.36007827176108
"320",320,6.17879826708711,130.688081561502,4289.02648839647,3580.27356344707,0.150328161433027,0,0,70.8292828384197,95395406.8529333,35517538.0236208,49166064,61.45758,21.9796055032929,358.027356344707,214.816413806824,0.856934446431346,0.944474257097146,0.224286322414806,0.0217832041555577,0.146279683849996,0.334784860063801
"321",321,5.99273716974118,128.487141287975,4376.16139604174,3653.191374185,0.166869014926838,0,0,74.9909654515719,100196851.437039,37275214.4985376,23591777.4,29.48972175,21.9790094408017,365.3191374185,219.1914824511,0.856928346141434,0.945129800324468,0.231790806232408,0.0225275217667188,0.149906611755294,0.344480551724035
"322",322,6.02103805378815,127.316568898349,4446.45952409227,3708.78748746939,0.19636178084563,0,0,34.3725862946025,53148656.2999422,16708788.412105,30691177.2,38.3639715,21.988984375932,370.878748746939,222.527249248164,0.857030364302859,0.943870226778191,0.116078651937473,0.0112678770112158,0.0787223237639401,0.180754288043741
"323",323,6.35233604939894,127.928180647301,4502.52866212698,3757.41528576637,0.146493545134318,0,0,61.9324381014933,83113566.9239703,29981307.5861948,69399780,86.749725,21.9830477061804,375.741528576637,225.444917145982,0.856969664838087,0.937436320729264,0.19172445011954,0.0184827237319501,0.12205493422646,0.278189085608574
"324",324,6.47936472516736,129.557398079921,4562.4685213945,3805.30896262751,0.132988701464859,0,0,32.9822624662721,50720452.0175641,15744430.0653856,36182125.2,45.2276565,21.989745290601,380.530896262751,228.318537757651,0.857038140548299,0.937609666780268,0.110625812420567,0.0106674335225328,0.0740303541678761,0.168313538068791
"325",325,6.59110758693315,133.044413344241,4598.06421620053,3834.27166367109,0.153193937655181,0,0,24.8881459088469,39691850.272088,10881080.0879245,37607074.8,47.0088435,21.9920147019477,383.427166367109,230.056299820266,0.85706132800721,0.939786606811493,0.0878486227176573,0.00849097093058293,0.0577780843941766,0.131117270784796
"326",326,6.58371343813359,138.329506987719,4645.87068075156,3876.58232383958,0.137357400689807,0,0,58.3605726307796,78702559.4256123,27970531.2363483,56594455.2,70.743069,21.9844499423658,387.658232383958,232.594939430375,0.856984006647197,0.930569021261886,0.178213312523971,0.0170546454984028,0.112496694665832,0.255473926135373
"327",327,7.22257024583612,156.41337940452,4699.81536241005,3919.22832507037,0.0926017383678507,0,0,25.8843775983699,42322019.187905,12132858.6791082,128274246,160.3428075,21.9916855375495,391.922832507037,235.153699504222,0.857057965272833,0.93129420056572,0.0898349153086991,0.00860445767673032,0.0608607237051703,0.136824845509612
"328",328,7.73275012053099,173.837226536295,4750.90368659454,3964.43888950271,0.0939473670584141,0,0,63.1389522558928,84047044.3191004,30926164.1472517,37076847.6,46.3460595,21.9837985122542,396.443888950271,237.866333370162,0.856977344299736,0.935690986164859,0.186298043820248,0.0179263275373158,0.11955193055795,0.266953491681149
"329",329,7.91763741742073,181.446470906005,4802.36294419215,4003.80707669276,0.115561085246171,0,0,13.616063495325,28453284.4227744,5995209.4334371,60408684,75.510855,21.9944913733431,400.380707669276,240.228424601566,0.857086624540737,0.917666297936931,0.057222347423556,0.00540077911710277,0.0407575333535868,0.0908094934989797
"330",330,8.15881158364832,196.945601362545,4829.53621055874,4027.76581176209,0.0827005938003259,0,0,33.8836180708367,49277100.8895941,15383794.3895091,138918060,173.647575,21.9906082832703,402.776581176209,241.665948705725,0.85704695896664,0.921222206637112,0.109901886454954,0.0104125094790487,0.0697190592040254,0.154955030126374
"331",331,8.18181084432221,216.169808978042,4882.42973782506,4073.62537467585,0.0665634571809564,0,0,57.2072935593008,77564596.5605556,28009874.0381999,97023920.4,121.2799005,21.9854657430633,407.362537467585,244.417522480551,0.856994394270209,0.917012471290006,0.170121903873034,0.0160433369045019,0.107927639978883,0.240016981907441
