"","time","NH4","NO3","N_s","N_f","D","Yield_farm","Yield_per_m","Nf_change","Farm_NO3_demand","Farm_NH4_demand","V_EFF","volscale","Q","B_vol","B_line","g_Q","g_T","g_E","mu_g_EQT","f_NH4","f_NO3"
"349",349,12.6354111336832,122.90264025536,116407.738043962,97010.8350245107,4.65849304865725,0,0,-135.42976153233,68051780.8752397,-153094674.855182,21781152,27.22644,21.9994573816987,9701.08350245107,5820.65010147064,0.857137320006805,0.899814013679864,0.00652578856056456,0.000603972829446193,0.00419019594050231,0.00889882735115169
"350",350,13.8455113523745,122.870571619527,116232.813525185,96863.3492884135,6.30357295545002,0,0,-159.509875832975,40949396.6259014,-165437887.136871,23730053.52,29.6625669,21.9996690573953,9686.33492884135,5811.80095730481,0.857139480097674,0.897318298823801,0.00382737423135114,0.000353248395757719,0.0025720847433641,0.00542736724507446
"351",351,12.5777950436525,124.009285517348,116046.000144151,96708.2113799982,5.20749216464551,0,0,-150.813263837932,49558436.3925365,-161285962.623782,42510825.6,53.138532,21.9996015320941,9670.82113799982,5802.49268279989,0.857138791028088,0.886711703201525,0.00483018332611884,0.000440533004531154,0.00307600733135115,0.00653572474282246
"352",352,11.5831212611103,128.421174053479,115872.636891429,96564.8370372946,4.41028420798084,0,0,-135.951701992445,66917473.4902775,-153109859.301602,36731540.4,45.9144255,21.9994648617982,9656.48370372946,5793.89022223768,0.857137396340227,0.886860878532909,0.00649116351347106,0.000592120008032132,0.00410508288179806,0.00878219821944142
"353",353,12.1250478567584,134.370233634921,115698.773982194,96418.4518965817,4.9450225991771,0,0,-156.782017160197,43281922.2074375,-163799218.095914,24613216.8,30.766521,21.9996506588067,9641.84518965817,5785.1071137949,0.857139292347851,0.882427053954128,0.00411995540812078,0.000373941770727028,0.00268937348699098,0.00573696283822348
"354",354,11.4176604449772,138.423561767872,115523.362549808,96273.9789662212,4.29016068008172,0,0,-132.274205670938,70221595.0283184,-151091434.206659,52858341.6,66.072927,21.9994378325571,9627.39789662212,5776.43873797327,0.857137120510025,0.874447173578366,0.00696072023854331,0.00062606482986075,0.00430746529956486,0.00923601172245036
"355",355,11.6248342941616,141.07379408268,115356.05684384,96133.4027287157,4.52832860450956,0,0,-148.849996876449,52005292.5760977,-159285295.594291,22368000.72,27.9600009,21.9995811621659,9613.34027287157,5768.00416372294,0.857138583159542,0.869907917507991,0.00504751952397107,0.000451630831205493,0.00321385103916885,0.00688304972791452
"356",356,10.4875348950841,144.857451502048,115181.260883667,95988.2029336155,3.4009626255615,0,0,-141.580781647007,59430695.2627628,-155831664.1297,93933444,117.416805,21.9995225833455,9598.82029336155,5759.29217601693,0.857137985378209,0.860077480661796,0.00593479064169864,0.000525018936494492,0.00363214262927371,0.00784858141578756
"357",357,9.09160572979744,157.007350410892,115001.971592132,95837.4663928471,2.0215227336374,0,0,-159.898250706252,38612606.4624768,-165490989.502802,152470152,190.58769,21.9996882138691,9583.74663928471,5750.24798357083,0.85713967558087,0.859672128807352,0.00374979507008343,0.000331568469779722,0.00234075449304862,0.0051310745684264
"358",358,8.57601991670223,171.317772662341,114805.996745423,95673.4770141053,1.47673023044714,0,0,-168.018078062158,27988123.0458162,-170131841.438631,118427424,148.03428,21.9997725940802,9567.34770141053,5740.40862084632,0.857140536636596,0.836549111750397,0.00283385440287436,0.000243838487887433,0.00169715403167974,0.00374636282881787
"359",359,9.0063939889509,195.168187174264,114619.858301424,95520.4928138728,1.40779671068348,0,0,-138.212806300981,61747017.6365177,-154383417.901483,107080836,133.851045,21.9995044963564,9552.04928138728,5731.22956883237,0.857137800804269,0.817934901552826,0.00657382977948601,0.000553055975430357,0.00371654117900568,0.00817462401462837
"360",360,9.83558886189211,223.281247939928,114453.6367638,95381.9817409195,1.72120786849493,0,0,-138.918218055935,61869590.2957432,-153784964.277239,63819264,79.77408,21.999502911848,9538.19817409195,5722.91890445517,0.857137784634669,0.862017000185494,0.00613054471543497,0.000543559113363041,0.0037601053602689,0.0082112517821873
"361",361,10.0743844626926,206.229692664313,114288.28958751,95244.3550870519,1.77472899343469,0,0,-136.335006758536,64382086.6044233,-152258910.820201,101507736,126.88467,21.9994816997871,9524.43550870519,5714.66130522312,0.857137568169369,0.881820608945852,0.00626869147206141,0.000568576514230919,0.00392915412872905,0.00855536757294669
"362",362,10.2659768154785,159.359794274225,114114.50343853,95098.0739423502,1.85310376156901,0,0,-156.202415868364,41122877.4653216,-162559797.473302,66715152,83.39394,21.9996650518609,9509.80739423502,5705.88443654101,0.85713943922293,0.875068332734526,0.00397148048578019,0.00035745973190733,0.00254347661601494,0.00551327617265769
"363",363,10.6216614111358,129.20940125155,113931.353864626,94945.9618785408,2.62427162554886,0,0,-148.056234783176,49049747.1530543,-158494505.184565,38976732,48.720915,21.9995997313053,9494.59618785407,5696.75771271245,0.857138772651644,0.863304309380467,0.00496219847916535,0.000440626311495202,0.0030485590642617,0.00656945791567456
"364",364,10.5163613371005,119.146013208153,113756.28102239,94800.4439303779,3.07643453337514,0,0,-143.015137120181,54912062.1507066,-155531476.906406,50375610,62.9695125,21.9995515111653,9480.04439303779,5688.02663582267,0.857138280579566,0.846639919159996,0.00564302336359895,0.000491408571617957,0.00341287676407524,0.00735141218044036
"365",365,9.75851485700424,122.010766740796,113577.042535922,94649.9943804607,2.52103378855966,0,0,-157.78070954401,37927752.0696662,-163301254.685506,84546372,105.682965,21.9996882492545,9464.99943804607,5678.99966282764,0.857139675941963,0.822894755881121,0.00393440031096078,0.000333008780647307,0.00235644690251786,0.00511204906978545
"366",366,7.44893777460558,81.9564949587951,113379.102245453,94483.7796242237,2.58926592994984,0,0,-174.220180954505,18059547.0482628,-172593386.107995,4.2e+07,52.5,21.9998483016216,9448.37796242237,5669.02677745342,0.857141309183447,0.742241958015896,0.00204445892596628,0.000156083704024062,0.00111453042134081,0.00246807734412547
"367",367,5.4784612171084,34.6819604812182,113183.78010755,94323.0449152161,3.22185222842994,0,0,-147.244644659439,48396138.1829892,-159074576.062704,4.2e+07,52.5,21.999589306016,9432.30449152161,5659.38269491297,0.857138666264978,0.742241958015896,0.00574936465893801,0.000438932449733863,0.00289416857379762,0.00647169723001594
"368",368,4.76318314583073,17.3220843293755,112993.963368396,94163.033300549,3.45037267393007,0,0,-172.85020847838,19659621.4772886,-171447463.318019,4.2e+07,52.5,21.9998219479339,9416.3033300549,5649.78199803294,0.857141040261933,0.742241958015896,0.00215275825280491,0.000164351737409758,0.00122631102008162,0.0026603693915888
"369",369,4.57805779268579,11.1321190000119,112788.096535914,93991.6463926831,3.53021450923692,0,0,-169.917974790877,20873036.8009821,-170095423.998778,4.2e+07,52.5,21.9998000742218,9399.16463926831,5639.49878356099,0.857140817054762,0.742241958015896,0.00251754608981458,0.000192201314561665,0.00136736925442471,0.00282462354894583
"370",370,4.42327540793883,8.70202257234063,112591.482716831,93829.0928223572,3.55550738369468,0,0,-155.168929109638,36818380.8884699,-161433910.133937,4.2e+07,52.5,21.9996345834864,9382.90928223572,5629.74556934143,0.857139128305595,0.742241958015896,0.00453548973102549,0.000346259945159938,0.00248364342687796,0.00495212116559117
"371",371,4.26612515277873,7.62993116487853,112408.684666736,93677.479663928,3.5610514546697,0,0,-148.045676207906,44988906.4375551,-156623405.178952,4.2e+07,52.5,21.999541946475,9367.7479663928,5620.64877983568,0.857138182974366,0.742241958015896,0.00549645070009255,0.000419623619902816,0.00309226994512383,0.00604870517070931
"372",372,4.33393315911289,7.49551866057602,112214.514346369,93512.7609783173,3.55933543096988,0,0,-181.507423481873,8060938.8068872,-175154159.946651,4.2e+07,52.5,21.9999145755506,9351.27609783173,5610.76565869904,0.857141985459483,0.742241958015896,0.0007729280193387,5.90090423705995e-05,0.000578409719702704,0.00112386445599196
"373",373,4.27785322298969,7.30031826843276,112019.505962243,93354.0688934294,3.55467042364751,0,0,-135.875753900104,55930675.0607765,-150120158.871166,4.2e+07,52.5,21.9994240518987,9335.40688934294,5601.24413360576,0.85713697987963,0.742241958015896,0.00713231057600181,0.000544511712122416,0.00389018877120949,0.00753487555304838
"374",374,4.2888387454978,7.29893961887629,111833.143637384,93194.8434696975,3.54931413694144,0,0,-182.779784254379,6653436.52399369,-175259714.306226,4.2e+07,52.5,21.9999282657465,9319.48434696975,5591.69060818185,0.857142125156928,0.742241958015896,0.00050736911254291,3.87350045412078e-05,0.000484757714368574,0.000938429552959716
"375",375,4.28731941575187,7.29696611367214,111634.783861849,93032.9565888322,3.54330394349644,0,0,-140.978575535835,49512809.9531723,-152802715.569059,4.2e+07,52.5,21.9994879185909,9303.29565888322,5581.97739532993,0.857137631631222,0.742241958015896,0.00634805175403563,0.000484638339949754,0.00346025461250497,0.00669867396114997
"376",376,4.02529527760366,6.79965479499874,111474.041719245,92900.8050078678,3.53766604377608,0,0,-123.300670487501,71018324.9590446,-141343436.645118,4.2e+07,52.5,21.9992546576754,9290.08050078678,5574.04830047207,0.857135251204002,0.742241958015896,0.00881233432220775,0.000672770699058439,0.00497520174392419,0.00959899494078806
"377",377,3.92629299115515,6.62043254041802,111318.320514581,92769.7459157063,3.53249691763524,0,0,-138.864794256432,54721143.5752051,-149520578.81862,4.2e+07,52.5,21.9994206533377,9276.97459157063,5566.18475494238,0.857136945197573,0.742241958015896,0.00659019376226046,0.000503124128607521,0.00384786414430525,0.00741557046309371
"378",378,4.01895817640622,6.81058300748377,111145.176010615,92624.1260445914,3.5272375018899,0,0,-152.419497795785,38588666.8271013,-157639301.494403,4.2e+07,52.5,21.9995924125759,9262.41260445914,5557.44756267548,0.857138697966422,0.742241958015896,0.00464250553688089,0.000354429841287717,0.00271981546942175,0.00525108645323162
"379",379,4.09673825519481,6.97237361627514,110963.691294406,92473.0099415925,3.52169362074813,0,0,-149.807542623629,40294934.8257013,-156486626.038565,4.2e+07,52.5,21.9995760238033,9247.30099415925,5548.38059649555,0.857138530724115,0.742241958015896,0.00497725828518398,0.000379986303914518,0.00283992005816049,0.00549115275794727
"380",380,4.20066090970618,7.18570224012027,110774.965583793,92314.0942764628,3.51595389657919,0,0,-168.091722385649,19977400.0542502,-166698054.348679,4.2e+07,52.5,21.9997890302692,9231.40942764628,5538.84565658777,0.857140704358061,0.742241958015896,0.00234636637960661,0.000179132626462793,0.00142003153832242,0.00275058931767665
"381",381,4.13854525717392,7.07837583255123,110591.472697483,92164.304417033,3.51004212929476,0,0,-131.448424650092,58848934.0932708,-146330881.977054,4.2e+07,52.5,21.9993823418955,9216.43044170329,5529.85826502198,0.857136554231063,0.742241958015896,0.00751542327977991,0.000573759922764641,0.00414547615289105,0.00802642873618157
"382",382,3.96647144134573,6.75864735448127,110432.854597701,92032.204273118,3.50458955688409,0,0,-132.756999773111,59259842.939922,-145824912.271809,4.2e+07,52.5,21.9993708148048,9203.2204273118,5521.93225638708,0.857136436597213,0.742241958015896,0.00730236528067746,0.000557494076974001,0.00418748860483941,0.00809189037763705
"383",383,4.52579013043073,65.5634755361333,110267.21086783,91892.2442570571,2.16282538515253,0,0,-148.297446685544,44693404.4328199,-157224760.461949,179387832,224.23479,21.9996210517365,9189.22442570571,5513.53465542342,0.857138990219173,0.843020244938908,0.00445369465736963,0.000386181033181646,0.00258641791544559,0.00612884525885793
"384",384,5.81349925431643,127.014445564245,110117.883698938,91771.8228770456,1.43183695897422,0,0,-92.4184517755138,108535287.615073,-128604529.741045,124453380,155.566725,21.9990951739591,9177.18228770456,5506.30937262273,0.857133623627306,0.846807531981985,0.0114002563558398,0.000992953949500006,0.00643355848680702,0.0148466550159757
"385",385,6.43419238044043,171.526092200099,110007.071663332,91679.63141395,1.39981606708138,0,0,-92.000626215941,111328283.360863,-126644921.342261,94175808,117.71976,21.9990743818144,9167.963141395,5500.777884837,0.857133411434823,0.823511502797874,0.0117646066452629,0.000996498733720453,0.00667591623936092,0.01524916399455
"386",386,7.35234612032466,224.433038819437,109889.151883021,91580.2091333384,1.55776503564467,0,0,-106.833287679698,93230124.8610601,-133698230.278019,85048424.4,106.3105305,21.999224824113,9158.02091333384,5494.8125480003,0.85713494674683,0.811581741405209,0.00998423026980584,0.000833445689950855,0.00568638773626614,0.0128054840448782
"387",387,8.13314425686749,255.859058211569,109765.91673333,91478.1235761641,1.69444923184973,0,0,-97.2700993442677,102960216.874848,-128616568.146155,80648376,100.81047,21.9991438873295,9147.81235761641,5488.68741456984,0.857134120765043,0.828855004272624,0.0109871430068316,0.000936684580513053,0.00635313138371028,0.0141578751789126
"388",388,8.44349402296471,266.910569368641,109648.293460909,91379.9814734912,1.78830357671229,0,0,-99.0340425519488,101019932.267852,-129100901.910621,78330896.4,97.9136205,21.9991590819831,9137.99814734912,5482.79888840947,0.857134275831325,0.836291776363545,0.0106517491478744,0.000916239192052387,0.00626558897974011,0.0139110626515051
"389",389,8.78157392555686,268.829110355236,109537.560006696,91288.8343021339,2.12897605962798,0,0,-83.1804304476196,118955998.956653,-120615547.839128,52858341.6,66.072927,21.99900960989,9128.88343021339,5477.33005812803,0.857132750406354,0.843020244938908,0.0125570989371558,0.00108882141957995,0.00740949601832165,0.0163846057660609
"390",390,8.5820606763332,258.611691918714,109438.108094205,91206.0617007466,2.5346255165423,0,0,-82.362300893931,120588167.131481,-119888024.487773,52448490,65.5606125,21.9989950287821,9120.60617007466,5472.3637020448,0.857132601598331,0.843273766965467,0.0126472111381836,0.00109696461662639,0.00750075606675993,0.01662098024574
"391",391,8.20069954192189,223.422653614293,109332.037293909,91116.6256929625,2.69632785241068,0,0,-96.7090419130268,103921637.0612,-127468003.868315,52007587.2,65.009484,21.9991314935572,9111.66256929625,5466.99754157775,0.857133994282399,0.861129324054267,0.0105972479533695,0.000938623536840475,0.00645092288442965,0.0143466810021246
"392",392,8.31366765600875,178.250746790135,109188.632071817,90993.0935938737,3.27620239910319,0,0,-150.82302492642,39949087.1704651,-155968692.871661,32967984,41.20998,21.9996614863052,9099.30935938737,5459.58561563242,0.857139402837958,0.868011358376666,0.00383596800476452,0.000342478324788217,0.00251806490178609,0.00557929439736076
"393",393,8.84623692121735,146.880090652797,109034.36719002,90868.1453450781,3.8848545064588,0,0,-98.9895451368745,96728543.2910183,-129691848.739886,35183554.8,43.9794435,21.9991848382021,9086.81453450781,5452.08872070469,0.857134538680978,0.868407347961215,0.0101949600126807,0.000910624347388683,0.00610310521944768,0.0134035202703179
"394",394,9.13481016008851,130.960482328018,108927.18880389,90780.677078872,4.22505887520484,0,0,-75.9253130124489,125654956.390658,-116063236.508093,31117647.6,38.8970595,21.9989398965654,9078.0677078872,5446.84062473232,0.857132038941699,0.864106546562865,0.01309249537152,0.00116364015498052,0.00796252673698096,0.017402621525622
"395",395,8.17658553917514,125.568638573337,108784.229535664,90654.107738805,3.37631210310205,0,0,-178.136637230865,8529610.80217425,-169514099.03939,67919959.2,84.899949,21.9999228108996,9065.41077388051,5439.2464643283,0.857142069494633,0.86682064482139,0.000392396061007997,3.49854885327735e-05,0.000573146441797581,0.00126631570735999
"396",396,7.28386814820861,123.704107261107,108645.850280406,90549.2603360418,3.11816966261236,0,0,-31.8866042974926,173432189.773338,-95759003.8890769,37417464,46.77183,21.9985353692791,9054.92603360418,5432.9556201625,0.857127910367741,0.867138570262698,0.0184757983634852,0.00164785350891706,0.0107318795857935,0.0240221315142995
"397",397,8.10292529613703,123.853088240112,108563.288808467,90474.5450537069,3.90037489176318,0,0,-117.878243717768,80248839.8336557,-136778571.099517,30342865.2,37.9285815,21.9993185645777,9047.45450537069,5428.47270322241,0.857135903381714,0.858209213293927,0.00789729107741081,0.000697111506360225,0.00505480394236322,0.0111767726780672
"398",398,8.68216128740337,124.652311445457,108427.16350101,90361.5095510023,3.73244896283376,0,0,-108.164404899784,86545167.1370708,-133345212.951239,47494315.2,59.367894,21.9992642929245,9036.15095510023,5421.69057306014,0.857135349533272,0.85755720232175,0.00910357031073962,0.000802981430509044,0.00549767703387853,0.0120681555224051
"399",399,8.48224219471925,124.739555465641,108303.471481686,90259.335542716,3.31962316726917,0,0,-96.174268249115,100777003.001314,-126766956.867165,46355490,57.9443625,21.9991434493145,9025.9335542716,5415.56013256296,0.857134116294956,0.851721943443234,0.0106668520557776,0.000934467358187013,0.00638515502359269,0.0140505663163337
"400",400,8.34621943238906,125.694523254533,108204.002598263,90178.7683853678,3.29566624196059,0,0,-65.0247719504817,137395027.048108,-110096141.904034,42192072,52.74009,21.9988334877082,9017.87683853678,5410.72610312207,0.857130952964322,0.841071702922898,0.0147838299024665,0.001278934796796,0.00868084294109103,0.0191373655732225
"401",401,7.70996412488064,126.489072909573,108106.445703101,90094.7697428601,3.14151975516385,0,0,-103.110951120489,94912571.065699,-129655537.877827,50973199.2,63.716499,21.9991921852565,9009.476974286,5405.6861845716,0.857134613659613,0.836463349116498,0.00994390522785265,0.000855527891188595,0.00595890580276462,0.0132540113688536
"402",402,7.16332888044391,125.855591244318,107948.033862591,89957.5378559202,2.7570435502938,0,0,-172.001951702332,12703479.8940128,-166446692.519867,61179744,76.47468,21.9998875508893,8995.75378559202,5397.45227135521,0.857141709693736,0.84276657583181,0.00101477377082524,8.7965102181679e-05,0.000822285015646044,0.00184483514679345
"403",403,7.95946376303912,124.28781684445,107746.911232635,89790.3981186193,3.34018948968447,0,0,-162.233328367524,19919258.1512163,-162747745.554884,26844717.6,33.555897,21.9998255370573,8979.03981186193,5387.42388711716,0.857141076886563,0.846220596264613,0.00221967325251464,0.000193199587407969,0.00129158722283515,0.00286166668192955
"404",404,8.33756880696705,126.298087489037,107624.329139471,89698.56611883,3.83295023215263,0,0,-22.4017906235324,182436162.979696,-88797113.961042,41325134.4,51.656418,21.9984447685478,8969.856611883,5381.9139671298,0.857126985671032,0.834744780890838,0.0203854892284526,0.00175025475219018,0.011572292452551,0.0255164570080312
"405",405,7.92984418784998,126.915314901382,107594.25645129,89673.5793245126,3.57577295283607,0,0,-27.6274822756243,183644816.351843,-88691660.9022537,42138621.6,52.673277,21.9984344621648,8967.35793245126,5380.41475947076,0.857126880480412,0.842343467626286,0.0195281826781867,0.00169191056625893,0.0115851882387017,0.0256874997734837
"406",406,7.81366500620415,125.232209206042,107548.324517783,89633.4344358741,3.33559446356555,0,0,-52.7446162687362,154193144.963923,-101996822.643518,46775328,58.46916,21.9986838833812,8963.34344358741,5378.00606615244,0.857129426118813,0.838346458379731,0.0163698874313386,0.00141155198837694,0.00972324827509041,0.0215904699985556
"407",407,8.25330902750597,124.016849435521,107466.675069319,89562.6198443469,3.54338968176016,0,0,-88.9167803583056,110464233.471091,-121213010.44423,34042671.6,42.5533395,21.9990544332098,8956.26198443469,5373.75719066081,0.857133207850422,0.826584291793752,0.0118468737854787,0.00100721103834573,0.0070281659087431,0.0155093300065386
"408",408,8.36354859119775,122.923963095977,107410.872628442,89523.2586239122,4.07651706521706,0,0,9.7182838087198,222863593.508995,-70060161.4187344,31562304,39.45288,21.9980968386858,8952.32586239122,5371.39551743473,0.85712343448913,0.816777004178726,0.0250990344924731,0.00210855596588085,0.0141659097624707,0.0312115366487262
"409",409,7.59671807053952,124.742681552392,107396.93748612,89508.3484236311,3.22627821751429,0,0,-39.7845533732179,171048395.471241,-94425204.8841621,71748840,89.68605,21.9985386142781,8950.83484236311,5370.50090541787,0.857127943486897,0.8140061309568,0.0185789595635601,0.00155552131087345,0.0107616023061714,0.0239720841603034
"410",410,8.85913819587462,127.137007739473,107292.115677818,89412.4421244316,3.872031955745,0,0,-153.171538156238,36241620.7102813,-154405999.117432,18045531.36,22.5569142,21.9996851812306,8941.24421244316,5364.74652746589,0.857139644634195,0.816687834770706,0.00341552248091945,0.000286910249659935,0.00235739247626187,0.00516571727715046
"411",411,10.4478061150984,126.287337669154,107171.45260556,89320.4316735809,5.66436289644793,0,0,-30.9232593273259,170653683.068649,-91597643.0549972,27413142,34.2664275,21.998537243664,8932.04316735809,5359.22590041485,0.857127929498116,0.819356663366311,0.0196237299479768,0.00165379411241166,0.0111248350694995,0.0239991993355676
"412",412,8.62194429990678,124.621207901144,107173.692964051,89328.479402447,4.70247480243343,0,0,46.9173648276987,268094214.375121,-48806951.5675241,40070296.8,50.087871,21.9977070785238,8932.8479402447,5359.70876414682,0.85711945615232,0.815884667153531,0.0300918128066668,0.0025252229204118,0.0171218351126168,0.0376117409191775
"413",413,7.79125832336993,124.998541429523,107183.894731741,89330.6671332383,3.81781547695386,0,0,-42.9124850282881,168744491.634946,-94924366.3784124,45500032.8,56.875041,21.9985552746264,8933.06671332383,5359.8400279943,0.857128113525745,0.806884079090259,0.0183103837723378,0.00151962202449151,0.0106699065690018,0.0236995588603688
"414",414,8.31816711565586,126.400364803003,107097.230895234,89252.9777182039,3.71132125777864,0,0,-112.769706452882,82582228.4194736,-133242212.996566,34833153.6,43.541442,21.9992893943964,8925.29777182039,5355.17866309223,0.857135605697204,0.800502530892021,0.00894517235741841,0.000736516031891653,0.00528621141447365,0.011658950199337
"415",415,9.25020912193626,125.160442776056,107030.730256831,89207.0819848446,5.4774991722905,0,0,20.2752461235425,232442183.81458,-64049453.3439229,18045531.36,22.5569142,21.998008215874,8920.70819848446,5352.42491909068,0.857122529923081,0.794056988739135,0.0272709054313185,0.00222728292050834,0.0149788973998157,0.0326742837222203
"416",416,9.21602495183493,128.800247859426,106989.776163469,89163.98889041,4.69829868623613,0,0,-107.549952184918,91306864.1351258,-128660365.618993,51616075.2,64.520094,21.9992137515257,8916.398889041,5349.8393334246,0.857134833748643,0.791275562411774,0.0097532826449747,0.000793796088271624,0.00591071836651583,0.0129037724866149
"417",417,9.56842157094738,132.572500247933,106856.377003724,89051.6786271226,3.58483168859808,0,0,-117.109306495063,73282089.4221342,-136465286.888472,46230105.6,57.787632,21.9993669576015,8905.16786271226,5343.10071762736,0.857136397234446,0.790345933484833,0.00842552477748902,0.000684928703192412,0.00477619142775696,0.0103939033336281
"418",418,9.95424821792433,131.108109720362,106760.293230016,88977.9197200707,3.9512436308871,0,0,-30.2689763634008,172696223.739806,-90306431.4295892,26844717.6,33.555897,21.9985153132249,8897.79197200707,5338.67518320424,0.857127705671006,0.795166395653306,0.0202943347916822,0.00165981474439244,0.0112429293727101,0.0243729798559936
"419",419,8.96538524261726,129.531812091134,106783.861971227,89006.503923355,3.64703685484356,0,0,87.1667177732193,313665126.285322,-26827733.8748732,53588481.6,66.985602,21.9973100014332,8900.6503923355,5340.3902354013,0.857115402902757,0.794334510974285,0.036466543201941,0.00297932975603985,0.0201672028276335,0.0441515989347604
"420",420,8.0613207415576,130.328415738586,106886.744617444,89092.5297697303,3.21323711351338,0,0,84.8687007677425,318341395.624109,-26561881.5566546,44290953.6,55.363692,21.9972734968582,8909.25297697303,5345.55178618382,0.857115030262936,0.793964456127106,0.0361561189079048,0.00295259053690691,0.0202134039062218,0.0447549168976189
"421",421,7.88917958400194,135.154099399597,106952.73931894,89142.354220299,2.72011559065763,0,0,14.5601652545172,236995753.414772,-63703087.1494726,70374696,87.96837,21.9979711389073,8914.2354220299,5348.54125321794,0.857122151478009,0.785023733420554,0.0267927472493141,0.00216333610865307,0.0150051806990808,0.0333212660047996
"422",422,7.64541452201404,135.497409241408,107032.232374024,89217.2910794428,2.65096991600071,0,0,135.105841592897,374083325.624782,-2729224.09904427,44786496,55.98312,21.9968036553271,8921.72910794428,5353.03746476657,0.857110233932673,0.786241024919012,0.0434581145974781,0.00351434592956418,0.0235552422205368,0.0524975251788494
"423",423,7.52344742358125,138.739541564926,107120.363311023,89280.4749534608,2.08415664723979,0,0,-9.50453303913278,212415809.286666,-75589334.6481053,116968008,146.21001,21.9981847505697,8928.04749534608,5356.82849720765,0.857124331787476,0.774454439863613,0.0237713706719233,0.00189354298300847,0.0133523179952191,0.0298242260124053
"424",424,8.43755360517233,146.970464118159,107038.3007711,89201.1554426378,2.17085718135472,0,0,-151.06630283774,39916092.4481918,-152367985.728029,37982136,47.47767,21.9996540672539,8920.11554426378,5352.06932655827,0.857139327129652,0.782018770381108,0.00380991045552658,0.000306453519709332,0.0025773152405594,0.0056881405480656
"425",425,8.50825730789069,151.897940365701,106978.736323854,89168.251841712,2.30251975134412,0,0,83.0107136520758,304183753.000968,-32472922.0732392,79868835.6,99.8360445,21.9974020028741,8916.8251841712,5350.09511050272,0.857116342047664,0.777678202308687,0.0366426336208072,0.00293094472458015,0.0193730103184209,0.0427372421361898
"426",426,8.46563294249746,145.417277880728,107009.056546176,89184.3164875525,2.64384046172619,0,0,-52.5938821858344,158772932.632571,-98465579.0298995,33993850.8,42.4923135,21.9986406534955,8918.43164875525,5351.05898925315,0.857128984913218,0.783334929480059,0.0175037078964628,0.00141027879948853,0.0101311490198515,0.0223484057438263
"427",427,8.30919549599304,141.564407307854,107028.2602276,89211.4815902016,2.86615446812679,0,0,104.937635602069,334831172.073756,-18966077.4975594,59217108,74.021385,21.9971396416485,8921.14815902016,5352.6888954121,0.85711366384822,0.765475475888992,0.0403429603605566,0.00317627948478769,0.0212758062187941,0.0470085102462702
"428",428,7.64039203324478,156.835691794631,107148.455391804,89311.4643947846,2.24345021909551,0,0,95.0112331387787,332499302.547705,-21848731.6140262,89455272,111.81909,21.9971670062619,8931.14643947846,5358.68786368708,0.857113943192557,0.746657867103386,0.0398952925614088,0.00306381900445389,0.0208759651796224,0.0466220288973641
"429",429,7.23863592296707,169.842465557555,107303.266313833,89446.4036212233,1.60875364237354,0,0,175.208623606969,426630671.936085,18652851.8249242,136523952,170.65494,21.9963757031784,8944.64036212233,5366.7842172734,0.85710586494575,0.758438211976876,0.050749162487454,0.00395881127148411,0.0265365179114304,0.0597019200205938
"430",430,7.60786064715855,192.133164908934,107475.599338967,89584.8250722734,1.26431079262796,0,0,101.790837902425,345003707.991806,-17132854.627135,133146000,166.4325,21.9970764303284,8958.48250722734,5375.0895043364,0.857113018568187,0.736622901022508,0.0413948434403809,0.00313625089763031,0.0215327512503303,0.0482241742065066
"431",431,8.80771708354949,201.34485338946,107498.359300112,89588.8853741482,1.65135167077985,0,0,-97.4245492469441,108915158.312965,-121714496.088253,47266444.8,59.083056,21.9990731943107,8958.88853741482,5375.33312244889,0.857133399315834,0.748027961276972,0.0118605067600746,0.00091253754480735,0.00693590077487012,0.0152948347361738
"432",432,8.7392124791428,182.592500030188,107510.998574193,89617.1560898143,2.59546502269586,0,0,153.712581561278,389542852.752833,5478103.96441325,44290953.6,55.363692,21.9966983181708,8961.71560898143,5377.02936538886,0.857109158564663,0.766051431917606,0.0471529098986101,0.00371521378570893,0.0246889392625354,0.0544318195837502
"433",433,8.8301020944384,164.245789227242,107560.252122186,89639.4341515807,3.36544833483454,0,0,-114.139129683807,92411173.7380995,-129327522.270368,33146655.6,41.4333195,21.9992114118326,8963.94341515807,5378.36604909484,0.857134809871538,0.771217794076506,0.00916092831568527,0.00072668618712165,0.00590305333040964,0.0129850192031824
"434",434,9.57267831801143,154.724183629854,107483.911483289,89583.3751248573,3.93547389891734,0,0,1.69383105893863,211670407.329105,-74108506.1744115,33797472,42.24684,21.9981984752732,8958.33751248572,5375.00250749143,0.857124471871659,0.770358912965897,0.0254799310816889,0.00201890787276744,0.013592753079122,0.0296422496499019
"435",435,8.06425567590999,142.765295233082,107599.339681846,89696.3189524771,5.66795229984764,0,0,222.897468763407,475919477.570202,42996770.2214805,18045531.36,22.5569142,21.9959593591409,8969.63189524771,5381.77913714862,0.857101614210263,0.774359426947785,0.056312989452096,0.00448502359256797,0.0299571950043235,0.0664136253847787
"436",436,7.71350202470152,141.713041788525,107742.614721046,89798.4775201398,5.08789759055853,0,0,-21.9572874756349,203940041.25727,-80359711.8772669,44456976,55.57122,21.9982674201667,8979.84775201398,5387.90865120839,0.857125175568607,0.771599188038586,0.0221197022845398,0.00175548263086409,0.0127811776236801,0.0284744695940653
